

Servicio Meteorológico Nacional
Red: SMN
Estación: CANCUN_EMA
Estado: Quintana Roo
Municipio: Benito Juárez
Latitud (N): 21.02944
Longitud (O): -86.85194444
Altitud: 1

Fecha Local,Fecha UTC,Dirección del Viento (grados),Dirección de ráfaga (grados),Rapidez de viento (km/h),Rapidez de ráfaga (km/h),Temperatura del Aire (°C),Humedad relativa (%),Presión Atmosférica (hpa),Precipitación (mm),Radiación Solar (W/m²),
2021-06-13 19:10:00,2021-06-14 00:10:00,120.0,119.0,2.7,4.5,23.8,100,1011.5,0,6,
2021-06-13 19:00:00,2021-06-14 00:00:00,124.0,123.0,3,5.6,23.8,100,1011.5,0,11,
2021-06-13 18:50:00,2021-06-13 23:50:00,117.0,119.0,6.1,9.7,23.8,100,1011.4,0,15,
2021-06-13 18:40:00,2021-06-13 23:40:00,107.0,112.0,5.1,7.4,23.8,100,1011.4,0,19,
2021-06-13 18:30:00,2021-06-13 23:30:00,137.0,118.0,1.8,3.3,23.8,100,1011.3,0,23,
2021-06-13 18:20:00,2021-06-13 23:20:00,192.0,164.0,1.7,2.8,23.8,100,1011.3,0,27,
2021-06-13 18:10:00,2021-06-13 23:10:00,302.0,288.0,0,0,23.8,100,1011.3,0,31,
2021-06-13 18:00:00,2021-06-13 23:00:00,271.0,288.0,1.9,3.3,23.9,100,1011.3,0,31,
2021-06-13 17:50:00,2021-06-13 22:50:00,300.0,300.0,2.6,4.5,23.9,100,1011.3,0,31,
2021-06-13 17:40:00,2021-06-13 22:40:00,167.0,295.0,1.8,3.9,23.6,100,1011.6,0.25,30,
2021-06-13 17:30:00,2021-06-13 22:30:00,156.0,164.0,0,0,23.7,100,1011.8,0.25,32,
2021-06-13 17:20:00,2021-06-13 22:20:00,160.0,164.0,1.6,2.2,23.7,100,1012.1,0.25,34,
2021-06-13 17:10:00,2021-06-13 22:10:00,181.0,164.0,1.7,2.8,23.7,100,1012.4,0.76,34,
2021-06-13 17:00:00,2021-06-13 22:00:00,336.0,159.0,0,0,23.6,100,1012.5,0.76,33,
2021-06-13 16:50:00,2021-06-13 21:50:00,159.0,159.0,1.6,2.2,23.7,100,1012.8,1.02,31,
2021-06-13 16:40:00,2021-06-13 21:40:00,208.0,239.0,1.7,3.3,23.7,100,1013,0.51,28,
2021-06-13 16:30:00,2021-06-13 21:30:00,258.0,302.0,2.9,6.8,23.7,100,1013.1,0.76,26,
2021-06-13 16:20:00,2021-06-13 21:20:00,306.0,292.0,6.2,10.8,23.7,100,1013.2,0.76,23,
2021-06-13 16:10:00,2021-06-13 21:10:00,305.0,321.0,7.6,14.3,23.7,100,1013.3,1.02,19,
2021-06-13 16:00:00,2021-06-13 21:00:00,299.0,301.0,9.3,14.9,23.7,100,1013.4,1.02,15,
2021-06-13 15:50:00,2021-06-13 20:50:00,293.0,278.0,11.6,15.4,23.7,100,1013.6,1.02,13,
2021-06-13 15:40:00,2021-06-13 20:40:00,302.0,316.0,9.1,13.1,23.8,100,1013.8,2.03,13,
2021-06-13 15:30:00,2021-06-13 20:30:00,286.0,321.0,6.9,10.2,23.9,100,1014,7.11,12,
2021-06-13 15:20:00,2021-06-13 20:20:00,270.0,301.0,8.6,16,23.9,100,1014,1.52,9,
2021-06-13 15:10:00,2021-06-13 20:10:00,307.0,291.0,8.1,14.9,24,100,1013.8,1.02,17,
2021-06-13 15:00:00,2021-06-13 20:00:00,273.0,278.0,10.8,17.2,23.9,100,1013.8,0.76,14,
2021-06-13 13:50:00,2021-06-13 18:50:00,143.0,147.0,6.3,13.7,23.9,100,1013.8,2.79,12,
2021-06-13 13:40:00,2021-06-13 18:40:00,142.0,151.0,12.9,26.9,24.7,92,1013.7,7.87,11,
2021-06-13 13:30:00,2021-06-13 18:30:00,167.0,160.0,23.5,42.5,27.5,82,1013.4,4.32,7,
2021-06-13 13:20:00,2021-06-13 18:20:00,145.0,164.0,12.5,32.1,29.3,83,1012.8,0,29,
2021-06-13 13:10:00,2021-06-13 18:10:00,139.0,164.0,9.1,15.4,29.6,82,1012.9,0,86,
2021-06-13 13:00:00,2021-06-13 18:00:00,136.0,151.0,9.9,17.7,29.8,80,1013,0,144,
2021-06-13 12:50:00,2021-06-13 17:50:00,131.0,138.0,11.7,20,29.8,80,1012.8,0,186,
2021-06-13 12:40:00,2021-06-13 17:40:00,126.0,114.0,12.5,21.8,30.1,80,1012.7,0,207,
2021-06-13 12:30:00,2021-06-13 17:30:00,131.0,123.0,12.4,24.6,30.4,79,1012.8,0,240,
2021-06-13 12:20:00,2021-06-13 17:20:00,127.0,115.0,13,24.1,30.9,78,1012.8,0,266,
2021-06-13 12:10:00,2021-06-13 17:10:00,135.0,158.0,12.7,19.5,31.1,75,1012.8,0,314,
2021-06-13 12:00:00,2021-06-13 17:00:00,148.0,156.0,14.9,25.2,31.3,74,1012.8,0,478,
2021-06-13 11:50:00,2021-06-13 16:50:00,141.0,157.0,15.1,22.9,31.5,73,1012.7,0,591,
2021-06-13 11:40:00,2021-06-13 16:40:00,146.0,167.0,13,22.9,31.1,74,1012.7,0,563,
2021-06-13 11:30:00,2021-06-13 16:30:00,147.0,167.0,12.1,21.2,31.2,73,1012.9,0,364,
2021-06-13 11:20:00,2021-06-13 16:20:00,144.0,195.0,11.2,20.6,31.6,71,1013,0,326,
2021-06-13 11:10:00,2021-06-13 16:10:00,145.0,165.0,12.3,22.3,32.4,69,1013.1,0,355,
2021-06-13 11:00:00,2021-06-13 16:00:00,151.0,162.0,14.9,25.2,32.9,68,1013,0,925,
2021-06-13 10:50:00,2021-06-13 15:50:00,143.0,159.0,13.8,22.3,32.1,73,1013,0,916,
2021-06-13 10:40:00,2021-06-13 15:40:00,140.0,152.0,14.2,24.1,32.3,71,1013,0,651,
2021-06-13 10:30:00,2021-06-13 15:30:00,143.0,149.0,12.3,21.8,32,73,1012.9,0,746,
2021-06-13 10:20:00,2021-06-13 15:20:00,146.0,161.0,12.8,21.8,31.8,73,1013,0,497,
2021-06-13 10:10:00,2021-06-13 15:10:00,142.0,157.0,13.2,22.3,31.6,74,1013,0,551,
2021-06-13 10:00:00,2021-06-13 15:00:00,137.0,144.0,12.4,18.9,31.6,75,1013.1,0,538,
2021-06-13 09:50:00,2021-06-13 14:50:00,140.0,158.0,14.1,24.6,31.7,74,1013.1,0,478,
2021-06-13 09:40:00,2021-06-13 14:40:00,144.0,151.0,12,22.3,31.5,75,1013,0,500,
2021-06-13 09:30:00,2021-06-13 14:30:00,143.0,153.0,12.9,22.3,31.2,76,1012.9,0,471,
2021-06-13 09:20:00,2021-06-13 14:20:00,145.0,161.0,12.9,25.8,31,77,1012.9,0,515,
2021-06-13 09:10:00,2021-06-13 14:10:00,139.0,156.0,11,19.5,30.8,78,1012.9,0,349,
2021-06-13 09:00:00,2021-06-13 14:00:00,146.0,155.0,12.2,21.2,30.7,78,1012.9,0,343,
2021-06-13 08:50:00,2021-06-13 13:50:00,145.0,161.0,11.9,21.8,30.5,78,1012.8,0,397,
2021-06-13 08:40:00,2021-06-13 13:40:00,134.0,168.0,11.5,20,30.6,77,1012.8,0,329,
2021-06-13 08:30:00,2021-06-13 13:30:00,137.0,169.0,11.9,19.5,30.7,77,1012.7,0,310,
2021-06-13 08:20:00,2021-06-13 13:20:00,132.0,115.0,10.1,16.6,31,77,1012.6,0,316,
2021-06-13 08:10:00,2021-06-13 13:10:00,132.0,135.0,9.9,16.6,30.6,80,1012.4,0,379,
2021-06-13 08:00:00,2021-06-13 13:00:00,132.0,142.0,9.4,18.3,30.2,82,1012.3,0,327,
2021-06-13 07:50:00,2021-06-13 12:50:00,144.0,150.0,10.6,17.7,29.7,85,1012.3,0,264,
2021-06-13 07:40:00,2021-06-13 12:40:00,149.0,154.0,11.3,16.6,29.4,88,1012.2,0,234,
2021-06-13 07:30:00,2021-06-13 12:30:00,142.0,159.0,8.4,16,29.1,90,1012.1,0,141,
2021-06-13 07:20:00,2021-06-13 12:20:00,140.0,153.0,8.2,14.9,28.8,94,1012,0,167,
2021-06-13 07:10:00,2021-06-13 12:10:00,142.0,163.0,9.4,16.6,28.3,99,1011.9,0,140,
2021-06-13 07:00:00,2021-06-13 12:00:00,143.0,160.0,7.4,16,27.8,100,1011.6,0,104,
2021-06-13 06:50:00,2021-06-13 11:50:00,130.0,108.0,5.1,9.1,27.6,100,1011.6,0,51,
2021-06-13 06:40:00,2021-06-13 11:40:00,137.0,134.0,7,14.9,27.4,100,1011.5,0,34,
2021-06-13 06:30:00,2021-06-13 11:30:00,140.0,150.0,7.8,13.1,27.3,100,1011.4,0,20,
2021-06-13 06:20:00,2021-06-13 11:20:00,143.0,159.0,7.5,12.5,27.3,100,1011.3,0,9,
2021-06-13 06:10:00,2021-06-13 11:10:00,140.0,150.0,8.5,15.4,27.3,100,1011.2,0,1,
2021-06-13 06:00:00,2021-06-13 11:00:00,148.0,168.0,10.1,18.9,27.3,100,1011.2,0,-1,
2021-06-13 05:50:00,2021-06-13 10:50:00,144.0,158.0,7.4,11.4,27.2,99,1011.2,0,-2,
2021-06-13 05:40:00,2021-06-13 10:40:00,143.0,155.0,8.1,15.4,27.2,99,1011.2,0,-2,
2021-06-13 05:30:00,2021-06-13 10:30:00,146.0,157.0,8.8,16.6,27.2,100,1011.2,0,-2,
2021-06-13 05:20:00,2021-06-13 10:20:00,143.0,150.0,7.1,13.1,27.4,100,1011.1,0,-1,
2021-06-13 05:10:00,2021-06-13 10:10:00,146.0,154.0,8.1,16,27.5,100,1011.1,0,-1,
2021-06-13 05:00:00,2021-06-13 10:00:00,154.0,158.0,9.1,14.3,27.5,99,1011.1,0,-1,
2021-06-13 04:50:00,2021-06-13 09:50:00,156.0,144.0,10,16,27.7,99,1011,0,-1,
2021-06-13 04:40:00,2021-06-13 09:40:00,152.0,156.0,11.4,20,27.7,98,1010.9,0,-1,
2021-06-13 04:30:00,2021-06-13 09:30:00,146.0,152.0,11,20,27.7,100,1010.9,0,-1,
2021-06-13 04:20:00,2021-06-13 09:20:00,146.0,158.0,10.8,17.2,27.6,100,1011,0,-1,
2021-06-13 04:10:00,2021-06-13 09:10:00,144.0,149.0,7.5,12,27.5,100,1011,0,-1,
2021-06-13 04:00:00,2021-06-13 09:00:00,150.0,142.0,9.1,16,27.6,100,1011.1,0,-1,
2021-06-13 03:50:00,2021-06-13 08:50:00,149.0,145.0,10,16,27.5,100,1011.1,0,-1,
2021-06-13 03:40:00,2021-06-13 08:40:00,149.0,159.0,10.7,17.7,27.3,100,1011.2,0,-1,
2021-06-13 03:30:00,2021-06-13 08:30:00,153.0,156.0,10.7,17.7,27.3,100,1011.2,0,-1,
2021-06-13 03:20:00,2021-06-13 08:20:00,147.0,142.0,8.8,18.3,27.2,100,1011.3,0,-1,
2021-06-13 03:10:00,2021-06-13 08:10:00,144.0,133.0,7.5,14.3,27.2,100,1011.4,0,-1,
2021-06-13 03:00:00,2021-06-13 08:00:00,140.0,139.0,7.6,14.9,27.1,100,1011.5,0,-1,
2021-06-13 01:50:00,2021-06-13 06:50:00,127.0,125.0,3.6,6.2,26.6,100,1012.3,0,-1,
2021-06-13 01:40:00,2021-06-13 06:40:00,126.0,120.0,4.1,6.2,26.6,100,1012.4,0,-1,
2021-06-13 01:30:00,2021-06-13 06:30:00,122.0,119.0,5.4,7.9,26.5,100,1012.6,0,-1,
2021-06-13 01:20:00,2021-06-13 06:20:00,126.0,120.0,3.8,7.4,26.5,100,1012.6,0,-1,
2021-06-13 01:10:00,2021-06-13 06:10:00,131.0,142.0,3.3,5.1,26.5,99,1012.7,0,-1,
2021-06-13 01:00:00,2021-06-13 06:00:00,126.0,123.0,4.2,6.2,26.5,97,1012.7,0,-2,
2021-06-13 00:50:00,2021-06-13 05:50:00,121.0,112.0,5.3,7.9,26.5,97,1012.8,0,-1,
2021-06-13 00:40:00,2021-06-13 05:40:00,120.0,118.0,5.2,7.4,26.5,97,1012.9,0,-1,
2021-06-13 00:30:00,2021-06-13 05:30:00,125.0,120.0,4.6,7.9,26.4,97,1012.9,0,-2,
2021-06-13 00:20:00,2021-06-13 05:20:00,131.0,127.0,3.9,6.8,26.5,97,1012.9,0,-1,
2021-06-13 00:10:00,2021-06-13 05:10:00,131.0,120.0,4,9.1,26.6,98,1012.9,0,-2,
2021-06-13 00:00:00,2021-06-13 05:00:00,131.0,150.0,4.5,9.1,26.6,99,1012.9,0,-2,
2021-06-12 23:50:00,2021-06-13 04:50:00,136.0,125.0,7.2,12,26.6,100,1012.9,0,-1,
2021-06-12 23:40:00,2021-06-13 04:40:00,125.0,107.0,3.9,7.4,26.5,99,1013.1,0,-1,
2021-06-12 23:30:00,2021-06-13 04:30:00,134.0,146.0,2.2,3.3,26.4,97,1013.1,0,-2,
2021-06-12 23:20:00,2021-06-13 04:20:00,132.0,122.0,2.8,4.5,26.5,94,1013.2,0,-2,
2021-06-12 23:10:00,2021-06-13 04:10:00,127.0,119.0,3.9,5.6,26.5,92,1013.3,0,-2,
2021-06-12 23:00:00,2021-06-13 04:00:00,121.0,127.0,3.8,5.6,26.5,90,1013.3,0,-2,
2021-06-12 22:50:00,2021-06-13 03:50:00,104.0,90.0,3.4,5.1,26.6,89,1013.3,0,-1,
2021-06-12 22:40:00,2021-06-13 03:40:00,104.0,103.0,6.2,7.9,26.6,89,1013.3,0,-2,
2021-06-12 22:30:00,2021-06-13 03:30:00,123.0,117.0,5.1,8.5,26.5,89,1013.2,0,-2,
2021-06-12 22:20:00,2021-06-13 03:20:00,127.0,122.0,4.5,7.4,26.5,90,1013.2,0,-2,
2021-06-12 22:10:00,2021-06-13 03:10:00,126.0,117.0,5.4,10.2,26.6,92,1013,0,-1,
2021-06-12 22:00:00,2021-06-13 03:00:00,121.0,114.0,7.6,13.7,26.7,91,1013,0,-2,
2021-06-12 21:50:00,2021-06-13 02:50:00,126.0,139.0,7.5,12.5,26.8,88,1012.9,0,-2,
2021-06-12 21:40:00,2021-06-13 02:40:00,119.0,119.0,11.4,21.2,26.9,89,1012.8,0,-2,
2021-06-12 21:30:00,2021-06-13 02:30:00,116.0,117.0,11.9,18.9,26.9,91,1012.8,0,-2,
2021-06-12 21:20:00,2021-06-13 02:20:00,116.0,108.0,10.3,19.5,27.2,92,1012.6,0,-2,
2021-06-12 21:10:00,2021-06-13 02:10:00,122.0,101.0,9.6,15.4,27.6,93,1012.4,0,-2,
2021-06-12 21:00:00,2021-06-13 02:00:00,130.0,142.0,7.7,14.3,27.6,92,1012.4,0,-2,
2021-06-12 20:50:00,2021-06-13 01:50:00,125.0,122.0,10.5,19.5,27.9,95,1012.4,0,-1,
2021-06-12 20:40:00,2021-06-13 01:40:00,118.0,111.0,7.5,13.1,27.9,95,1012.3,0,-1,
2021-06-12 20:30:00,2021-06-13 01:30:00,135.0,127.0,5.6,10.8,27.8,94,1012.2,0,-1,
2021-06-12 20:20:00,2021-06-13 01:20:00,128.0,125.0,4.6,7.4,27.8,94,1012.1,0,-2,
2021-06-12 20:10:00,2021-06-13 01:10:00,127.0,123.0,5.1,9.1,27.8,94,1012.1,0,-1,
2021-06-12 20:00:00,2021-06-13 01:00:00,128.0,141.0,3.8,6.8,27.8,93,1012,0,-1,
2021-06-12 19:50:00,2021-06-13 00:50:00,133.0,141.0,4.4,9.1,27.8,93,1012,0,-2,
2021-06-12 19:40:00,2021-06-13 00:40:00,129.0,106.0,4,6.8,28,91,1012,0,-1,
2021-06-12 19:30:00,2021-06-13 00:30:00,122.0,111.0,4.3,7.9,28.1,89,1011.9,0,1,
2021-06-12 19:20:00,2021-06-13 00:20:00,128.0,124.0,4.2,6.2,28.3,88,1011.8,0,7,
2021-06-12 19:10:00,2021-06-13 00:10:00,130.0,127.0,5.5,9.7,28.4,87,1011.7,0,16,
2021-06-12 19:00:00,2021-06-13 00:00:00,128.0,128.0,5,9.1,28.6,86,1011.6,0,26,
2021-06-12 18:50:00,2021-06-12 23:50:00,134.0,161.0,7.6,12,28.7,87,1011.4,0,37,
2021-06-12 18:40:00,2021-06-12 23:40:00,139.0,159.0,6.3,12,28.8,87,1011.3,0,49,
2021-06-12 18:30:00,2021-06-12 23:30:00,130.0,114.0,6,10.8,28.8,86,1011.2,0,58,
2021-06-12 18:20:00,2021-06-12 23:20:00,143.0,153.0,8.4,13.7,28.8,86,1011.1,0,63,
2021-06-12 18:10:00,2021-06-12 23:10:00,137.0,162.0,5.5,9.1,28.7,85,1011,0,68,
2021-06-12 18:00:00,2021-06-12 23:00:00,137.0,151.0,7.3,11.4,28.7,85,1011,0,73,
2021-06-12 17:50:00,2021-06-12 22:50:00,133.0,145.0,8.1,11.4,28.9,84,1010.9,0,66,
2021-06-12 17:40:00,2021-06-12 22:40:00,134.0,100.0,8.2,17.2,29.3,84,1010.8,0,61,
2021-06-12 17:30:00,2021-06-12 22:30:00,143.0,153.0,6.7,11.4,29.3,83,1010.8,0,92,
2021-06-12 17:20:00,2021-06-12 22:20:00,145.0,156.0,7.2,11.4,29.2,83,1010.8,0,97,
2021-06-12 17:10:00,2021-06-12 22:10:00,152.0,152.0,6.6,10.8,29.2,82,1010.9,0,107,
2021-06-12 17:00:00,2021-06-12 22:00:00,168.0,162.0,8.1,12.5,29.1,81,1010.9,0,115,
2021-06-12 16:50:00,2021-06-12 21:50:00,158.0,158.0,8.8,12.5,29.1,79,1010.9,0,112,
2021-06-12 16:40:00,2021-06-12 21:40:00,144.0,163.0,9.5,14.9,29.7,80,1010.9,0,124,
2021-06-12 16:30:00,2021-06-12 21:30:00,149.0,164.0,8.2,12.5,29.8,79,1011.1,0,138,
2021-06-12 16:20:00,2021-06-12 21:20:00,160.0,160.0,10.9,15.4,30,78,1011.3,0,149,
2021-06-12 16:10:00,2021-06-12 21:10:00,141.0,172.0,8,15.4,30.1,77,1011.4,0,159,
2021-06-12 16:00:00,2021-06-12 21:00:00,122.0,122.0,8.8,13.1,30.2,75,1011.4,0,174,
2021-06-12 15:50:00,2021-06-12 20:50:00,139.0,162.0,7.7,13.1,30.4,73,1011.5,0,198,
2021-06-12 15:40:00,2021-06-12 20:40:00,151.0,167.0,7,13.7,30.3,75,1011.5,0,206,
2021-06-12 15:30:00,2021-06-12 20:30:00,131.0,168.0,8.2,14.3,30.2,79,1011.6,0,198,
2021-06-12 15:20:00,2021-06-12 20:20:00,139.0,126.0,9.7,16.6,30.2,79,1011.7,0,196,
2021-06-12 15:10:00,2021-06-12 20:10:00,123.0,115.0,10.5,16.6,30.6,78,1011.6,0,194,
2021-06-12 15:00:00,2021-06-12 20:00:00,145.0,156.0,12.1,21.2,30.9,75,1011.6,0,264,
2021-06-12 14:50:00,2021-06-12 19:50:00,155.0,153.0,11.6,21.2,31,74,1011.6,0,315,
2021-06-12 14:40:00,2021-06-12 19:40:00,158.0,139.0,16.1,22.9,31.1,74,1011.6,0,351,
2021-06-12 14:30:00,2021-06-12 19:30:00,154.0,164.0,15.5,28.1,31.1,74,1011.7,0,382,
2021-06-12 14:20:00,2021-06-12 19:20:00,157.0,157.0,17.9,26.4,31.6,72,1011.8,0,376,
2021-06-12 14:10:00,2021-06-12 19:10:00,155.0,165.0,19,28.7,32.5,69,1011.7,0,530,
2021-06-12 14:00:00,2021-06-12 19:00:00,150.0,159.0,17.1,29.2,32.8,68,1011.7,0,824,
2021-06-12 13:50:00,2021-06-12 18:50:00,160.0,143.0,16.1,25.8,32.6,69,1011.8,0,831,
2021-06-12 13:40:00,2021-06-12 18:40:00,161.0,166.0,19.2,26.4,32.5,69,1012,0,912,
2021-06-12 13:30:00,2021-06-12 18:30:00,151.0,154.0,17.2,26.9,32.5,68,1012.1,0,954,
2021-06-12 13:20:00,2021-06-12 18:20:00,159.0,166.0,17.4,27.5,32.2,67,1012.2,0,1083,
2021-06-12 13:10:00,2021-06-12 18:10:00,158.0,169.0,14.5,24.6,30.9,68,1012.2,0,1059,
2021-06-12 13:00:00,2021-06-12 18:00:00,160.0,160.0,22,33.3,30.7,73,1012.3,0,984,
2021-06-12 12:50:00,2021-06-12 17:50:00,159.0,156.0,17.9,32.7,31.6,75,1012.2,0,596,
2021-06-12 12:40:00,2021-06-12 17:40:00,157.0,158.0,16.8,24.1,30.7,78,1012.3,0,836,
2021-06-12 12:30:00,2021-06-12 17:30:00,161.0,178.0,15.6,21.8,30.7,77,1012.4,0,341,
2021-06-12 12:20:00,2021-06-12 17:20:00,153.0,159.0,14.9,22.3,31.1,75,1012.4,0,327,
2021-06-12 12:10:00,2021-06-12 17:10:00,161.0,191.0,14.2,23.5,31.4,73,1012.3,0,425,
2021-06-12 12:00:00,2021-06-12 17:00:00,150.0,153.0,14.3,24.1,31.3,72,1012.4,0,583,
2021-06-12 11:50:00,2021-06-12 16:50:00,149.0,149.0,18.2,28.7,31.9,68,1012.4,0,397,
2021-06-12 11:40:00,2021-06-12 16:40:00,148.0,156.0,15.5,27.5,32.6,67,1012.5,0,683,
2021-06-12 11:30:00,2021-06-12 16:30:00,146.0,156.0,16.4,25.2,32.2,70,1012.6,0,917,
2021-06-12 11:20:00,2021-06-12 16:20:00,157.0,165.0,17,26.9,32.1,70,1012.7,0,865,
2021-06-12 11:10:00,2021-06-12 16:10:00,158.0,157.0,18.1,28.1,31.8,71,1012.7,0,817,
2021-06-12 11:00:00,2021-06-12 16:00:00,159.0,158.0,16.6,27.5,31.8,71,1012.7,0,758,
2021-06-12 10:50:00,2021-06-12 15:50:00,158.0,166.0,17.2,31.6,31.7,71,1012.6,0,703,
2021-06-12 10:40:00,2021-06-12 15:40:00,152.0,159.0,17,26.9,31.7,71,1012.6,0,697,
2021-06-12 10:30:00,2021-06-12 15:30:00,147.0,161.0,17.5,28.1,32.1,69,1012.6,0,598,
2021-06-12 10:20:00,2021-06-12 15:20:00,140.0,149.0,13.6,28.1,32.4,68,1012.7,0,666,
2021-06-12 10:10:00,2021-06-12 15:10:00,147.0,153.0,17.7,29.8,32.1,70,1012.8,0,793,
2021-06-12 10:00:00,2021-06-12 15:00:00,147.0,155.0,14.8,23.5,32,73,1012.8,0,675,
2021-06-12 09:50:00,2021-06-12 14:50:00,144.0,147.0,15.6,25.2,31.7,73,1012.8,0,656,
2021-06-12 09:40:00,2021-06-12 14:40:00,147.0,156.0,14.7,25.8,32,72,1012.9,0,530,
2021-06-12 09:30:00,2021-06-12 14:30:00,144.0,152.0,12.2,22.3,31.8,74,1012.8,0,619,
2021-06-12 09:20:00,2021-06-12 14:20:00,148.0,157.0,13.6,25.2,31.6,74,1012.7,0,584,
2021-06-12 09:10:00,2021-06-12 14:10:00,142.0,148.0,13.5,22.9,31.3,75,1012.7,0,476,
2021-06-12 09:00:00,2021-06-12 14:00:00,148.0,159.0,11.5,18.3,31.4,74,1012.6,0,457,
2021-06-12 08:50:00,2021-06-12 13:50:00,147.0,162.0,13,21.2,31.2,74,1012.6,0,504,
2021-06-12 08:40:00,2021-06-12 13:40:00,152.0,163.0,13.8,22.3,31.4,76,1012.6,0,487,
2021-06-12 08:30:00,2021-06-12 13:30:00,144.0,134.0,12.2,20.6,31.1,79,1012.4,0,522,
2021-06-12 08:20:00,2021-06-12 13:20:00,136.0,107.0,10.5,16.6,30.7,81,1012.3,0,428,
2021-06-12 08:10:00,2021-06-12 13:10:00,133.0,147.0,11.4,19.5,30.1,84,1012.2,0,391,
2021-06-12 08:00:00,2021-06-12 13:00:00,135.0,155.0,11.6,16.6,29.8,85,1012.1,0,240,
2021-06-12 07:50:00,2021-06-12 12:50:00,135.0,116.0,11,18.9,29.3,89,1012,0,292,
2021-06-12 07:40:00,2021-06-12 12:40:00,138.0,147.0,11.1,18.9,29,90,1012,0,180,
2021-06-12 07:30:00,2021-06-12 12:30:00,142.0,157.0,10.8,19.5,29.1,90,1011.9,0,141,
2021-06-12 07:20:00,2021-06-12 12:20:00,138.0,163.0,11.8,17.7,29,94,1011.8,0,183,
2021-06-12 07:10:00,2021-06-12 12:10:00,131.0,145.0,8.6,14.9,28.6,99,1011.7,0,175,
2021-06-12 07:00:00,2021-06-12 12:00:00,130.0,115.0,7.6,13.1,27.8,100,1011.6,0,161,
2021-06-12 06:50:00,2021-06-12 11:50:00,133.0,140.0,7.3,13.7,27.1,100,1011.6,0,89,
2021-06-12 06:40:00,2021-06-12 11:40:00,141.0,144.0,5.9,10.2,26.9,100,1011.6,0,28,
2021-06-12 06:30:00,2021-06-12 11:30:00,143.0,152.0,6,9.1,26.8,100,1011.6,0,18,
2021-06-12 06:20:00,2021-06-12 11:20:00,142.0,166.0,4.4,7.9,26.8,100,1011.7,0,9,
2021-06-12 06:10:00,2021-06-12 11:10:00,143.0,136.0,4.7,7.4,26.9,100,1011.6,0,1,
2021-06-12 06:00:00,2021-06-12 11:00:00,143.0,156.0,6.5,13.1,27,100,1011.7,0,-1,
2021-06-12 05:50:00,2021-06-12 10:50:00,146.0,146.0,6.7,12,27,100,1011.6,0,-1,
2021-06-12 05:40:00,2021-06-12 10:40:00,142.0,153.0,5.9,10.2,27,100,1011.6,0,-1,
2021-06-12 05:30:00,2021-06-12 10:30:00,143.0,164.0,6.7,12.5,27.1,100,1011.4,0,-1,
2021-06-12 05:20:00,2021-06-12 10:20:00,139.0,133.0,6.9,13.1,27.1,100,1011.4,0,-1,
2021-06-12 05:10:00,2021-06-12 10:10:00,141.0,154.0,8.2,13.7,27,100,1011.3,0,-1,
2021-06-12 05:00:00,2021-06-12 10:00:00,136.0,147.0,6.5,10.2,27,100,1011.3,0,-1,
2021-06-12 04:50:00,2021-06-12 09:50:00,135.0,132.0,6.3,10.2,27,100,1011.4,0,-1,
2021-06-12 04:40:00,2021-06-12 09:40:00,139.0,145.0,6.7,10.8,27,100,1011.3,0,-1,
2021-06-12 04:30:00,2021-06-12 09:30:00,142.0,156.0,7.1,13.1,26.9,100,1011.3,0,-1,
2021-06-12 04:20:00,2021-06-12 09:20:00,138.0,165.0,7.5,14.3,26.9,100,1011.3,0,-2,
2021-06-12 04:10:00,2021-06-12 09:10:00,140.0,153.0,6.4,10.2,26.9,100,1011.3,0,-1,
2021-06-12 04:00:00,2021-06-12 09:00:00,149.0,158.0,7.7,13.7,26.8,100,1011.4,0,-1,
2021-06-12 03:50:00,2021-06-12 08:50:00,144.0,159.0,7.6,12.5,26.8,100,1011.3,0,-2,
2021-06-12 03:40:00,2021-06-12 08:40:00,139.0,128.0,6.1,9.7,26.9,100,1011.3,0,-2,
2021-06-12 03:30:00,2021-06-12 08:30:00,142.0,156.0,7,11.4,26.9,100,1011.4,0,-2,
2021-06-12 03:20:00,2021-06-12 08:20:00,140.0,157.0,7.8,13.1,26.9,100,1011.4,0,-2,
2021-06-12 03:10:00,2021-06-12 08:10:00,138.0,120.0,6.4,10.2,27,100,1011.4,0,-1,
2021-06-12 03:00:00,2021-06-12 08:00:00,142.0,159.0,7.5,13.1,27.1,100,1011.5,0,-2,
2021-06-12 02:50:00,2021-06-12 07:50:00,147.0,138.0,9.5,15.4,27.1,100,1011.6,0,-2,
2021-06-12 02:40:00,2021-06-12 07:40:00,140.0,149.0,8.8,16,27,100,1011.7,0,-2,
2021-06-12 02:30:00,2021-06-12 07:30:00,145.0,179.0,7.6,15.4,26.9,100,1011.7,0,-0,
2021-06-12 02:20:00,2021-06-12 07:20:00,145.0,145.0,7.3,10.8,26.8,100,1011.9,0,-1,
2021-06-12 02:10:00,2021-06-12 07:10:00,155.0,156.0,9.1,12.5,26.8,100,1012,0,-1,
2021-06-12 02:00:00,2021-06-12 07:00:00,148.0,155.0,8.5,14.9,26.7,100,1012.1,0,-1,
2021-06-12 01:50:00,2021-06-12 06:50:00,144.0,155.0,8.3,12.5,26.7,100,1012.3,0,-1,
2021-06-12 01:40:00,2021-06-12 06:40:00,151.0,158.0,7.6,11.4,26.6,100,1012.4,0,-0,
